"标题","正文"
"7月30日陕西省玉米淀粉报价基本平稳","　　7月30日(周一)国内淀粉市场稳定。东北主流价格在2280-2350元/吨，黄淮主流报价在2480-2550元/吨。 国内玉米淀粉现货市场行情延续平稳运行，厂家谨慎观望市场为主。各地具体价格如下：　　国维淀粉玉米淀粉国产的出厂报价为2550元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF386)"
"7月30日广西省普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　钦州港普通玉米国标二等的出库报价为1840元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF120)"
"7月30日福建省普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　厦门港普通玉米国标二等的出库报价为1850元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF120)"
"7月30日陕西省普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　国维淀粉普通玉米国标二等的收购价格为1920元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF120)"
"7月30日江西省普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　南昌市普通玉米国标二等的到站价格为1860元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF120)"
"7月30日江苏省普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　立华牧业普通玉米国标二等的收购价格为1870元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF120)"
"7月30日河北省普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　保定市普通玉米国标二等的收购价格为1780元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF120)"
"7月30日浙江省普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　金华市普通玉米国标二等的到站价格为1900元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF318)"
"7月30日内蒙古普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　通辽市普通玉米国标二等的收购价格为1660元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF318)"
"7月30日安徽省玉米市场行情动态","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　丰原酒精普通玉米国标二等的停报，停收；7月27日无现货成交。                                            (责任编辑：DF318)"
"7月30日四川省普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　成都市普通玉米国标二等的到站价格为2080元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF318)"
"7月30日河南省普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　大北农普通玉米国标二等的收购价格为1970元/吨，和27日的报价持平，东北二级玉米到厂；7月27日无现货成交。                                            (责任编辑：DF318)"
"7月30日黑龙江普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　哈尔滨普通玉米国标二等的收购价格为1580元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF318)"
"7月30日湖北省普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下： 　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标) 　　武汉市普通玉米国标二等的到站价格为1860元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF318)"
"7月30日山东省普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下：　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标)　　邹平西王普通玉米国标二等的收购价格为1920元/吨，和27日的报价持平，东北烘干粮：0.94元/斤；7月27日无现货成交。                                            (责任编辑：DF120)"
"7月30日重庆市普通玉米报价基本平稳","　　7月30日，国内玉米现货市场整体偏弱。东北地区上周末各别地区下调后延稳，华北地区粮价本周末大面积下调，累计幅度在4-30元/吨。北港火车装车较多，发运积极。南港粮价无涨动力暂稳。具体报价如下： 　　(报价均为容重二等以上水分14%粮源主流成交价，但个别指标超标) 　　重庆市普通玉米国标二等的到站价格为1960元/吨，和27日的报价持平，7月27日无现货成交。                                            (责任编辑：DF120)"
"天气多变 是否能够撬动国内玉米市场？","摘要            强风、暴雨、冰雹、虫害，7月份的东北大地比较热闹，不友好的天气一波接一波的来。7月初，赤峰挺过一场冰雹后不久，雹灾就再一次光顾了黑龙江鹤岗、绥化一带，并且伴随8级大风。实指望此后天气就能够消停了，不成想台风夹杂着湿润的空气再次北上，黑龙江、吉林一带再一次被大雨洗礼。天气如此反复，2018年东北的玉米是否能逃过天气的浩劫引人关注。                             　　强风、暴雨、冰雹、虫害，7月份的东北大地比较热闹，不友好的天气一波接一波的来。7月初，赤峰挺过一场冰雹后不久，雹灾就再一次光顾了黑龙江鹤岗、绥化一带，并且伴随8级大风。实指望此后天气就能够消停了，不成想台风夹杂着湿润的空气再次北上，黑龙江、吉林一带再一次被大雨洗礼。天气如此反复，2018年东北的玉米是否能逃过天气的浩劫引人关注。  　　也许是市场的情绪被长期压抑，前不久，在天气题材的发酵下，连盘玉米实现了一次比较有力的上涨，市场为之一振。时日至今，虽然东北一些地区还没能从风雨飘零中洒脱走出，甚至一些地区强势的降雨已经把陆地变成了“看海”，但几个主要玉米合约已不再买天气账，回吐之前红利，开启下行轨迹。 　　从供需来看，国内玉米总体仍然比较宽松。尽管出库、物流等因素比较纠结，但现阶段市场的需求情况相对一般，短时间内供需矛盾缺乏集中突出表现的诱因，这可能导致玉米不太容易出现好的行情。随着我国南方玉米悄然开始上市，新季玉米供需逐渐拉开序幕，价格一般，在每轮800万吨的玉米拍卖大背景下，玉米想要发生一波题材，现有的天气题材的切入点似乎比较敏感。笔者留意到近一段时间以来，一些机构和业内人士也频频对天气、虫害等事件发声，未来天气素材能否撑起我国玉米市场行情，想来引人关注。 　　在笔者看来，天气的魅力，在于通过历史数据确实可以推演出一些天气模型和大的规律，但即便如此，对某一个划定的区域来说，依然很难有效断定某个天气事件是否对应出现并对农业形成所预判的影响。比如厄尔尼诺、拉尼娜，该现象一般可以对南北美、马来西亚包括印尼的农产品生产前景予以解读，这是大的天气规律；但前不久登陆我国的台风“安比”，登录前亦有多个气象机构的模型预测“安比”将引起河南境内黄河以南大部出现强降雨，但实际状况是，此番降水过境山东半岛后，直奔河北以及更北方去了，这便是天气不易把握和琢磨的一面。结合到农业生产，若不是平原地带灌溉条件不错，黄淮一带连日的高温烧烤天气指标下，气象干旱等级也差不多可以给玉米创造出题材了。 图1 7月份我国山东、河南一带气象干旱为重旱、特旱级别　　厄尔尼诺会来么？又会给我国带来什么样的影响？ 　　回归到我国东北玉米生产，在扛过干燥的5月份，6、7月份的降水活动确实显得有些频繁，一些地区，比如黑龙江，表现的更为明显一些。从大背景来看，也能找到一些关乎天气、降水方面的一些因由，比如最近又开始蠢蠢欲动的厄尔尼诺现象。按照7月15日澳大利亚气象局恩索模型的推演，目前厄尔尼诺发生的概率为50%，从模型趋势来看，这一指标在仍然以中性展示。不过，其他机构给出的8个厄尔尼诺预测模型中，其中有6都预测今年12月份全球将再次进入厄尔尼诺时间。这可能是对农产品市场的一个重要提醒。 图2 澳大利亚气象局 NINO34区厄尔尼诺模型图3 相关机构关于厄尔尼诺预测结果图4 厄尔尼诺发生年份我国出现的其中一种类型的降水特点　　厄尔尼诺从酝酿至结束，都会形成一些相对规律的天气效果，某种程度上可以用来对农业生产前景作为参考要素之一。我国气象学方面的专业人士，也曾据此对厄尔尼诺事件与国内降水区域和特点进行过归纳和总结，形成了一些比较有代表性的规律和结果。比如图4，就是某一种形态的厄尔尼诺出现时期国内的降水特点，仔细观察一下，是不是和7月份我国东北和长江一带出现的降水局势有一些形似？ 　　按照往年的数据统计来看，厄尔尼诺开始前春夏季到秋冬季，大约有80%的年份，我国160个气象站记录的降水量都是增加的。1998年那场依稀留在印象中的特大洪涝灾害，同样是拜厄尔尼诺所赐。那一年厄尔尼诺形态被学术定义为东部形，而这样的形态下，内蒙古东部、吉林、黑龙江的降水预期将非常高。 　　时间转回2018，这样的不友好天气是否能再卷土重来，笔者不敢贸然给予定义，毕竟气象学牵扯的影响因子和学术定义太多，即便是相对规律的降水，在地区间偏移几个纬度或者经度，就可能对农业生产形成完全不一样的影响。何况当前厄尔尼诺的发生概率还不算太高，即便再次出现，对玉米等粮食作物的市场影响，恐怕也要把作用效果放在更远期的一些合约上才能更好体现。 　　话说东北玉米，再谈阴雨和干旱  　　放过厄尔尼诺这样比较大的话题。粘虫病、大风倒伏，这种双管齐下叠加的农业灾害，能玉米产量带来多大影响，不妨也从往事中找到一些参考，2012年这样的局面就在东北出现过一次。 　　以表现比较突出的吉林省为例，2012年夏季，部分地区玉米生产过程中遭受大斑病和二代粘虫病爆发，仅粘虫病发生统计就有560万亩，当年不乏相关媒体的报导。8月末，玉米进入乳熟期，也是产量形成的关键时期，在此节点，史无前例的台风“布拉万”登陆我国东北，带来强风暴雨，事后数据统计，仅倒伏玉米就达到1200万亩。不过当年的玉米产量似乎并未受到重创，来自权威部门的数据显示，当年吉林省玉米单产较上年增产约5%，甚至有一些文献资料记录当年吉林一些玉米亩产达到900多公斤。直到2014年，吉林玉米单产和总产才出现下行轨迹，而那一年实在是太旱了。 　　目前我国玉米的天气焦点仍在东北，重点是黑龙江。4、5月份东北大部干燥，降水久不至，黑龙江省甚至出现主要河道水位下降等少有现象。干旱导致东北玉米播种延迟，据业内人士了解，一些主要产区玉米6月苗居多，生长节奏落后于往年，给后期玉米生产带来更大风险。6、7月份，东北地区降水开始回补，一些地区阴雨频繁，强降雨、强对流天气发生频次明显多于常年，再叠加东北地区气温水平偏高，冰雹、倒伏、粘虫病等状况开始先后发生，使玉米产量预期蒙阴，也给后期玉米市场行情带来不确定性。一些农情长势状况，也表明当前我国东北春玉米带有相当数量的玉米生产情况并不乐观。 　　尽管如此，笔者认为当前东北的玉米生产现状尚不足以对产量形成过大威胁。以黑龙江地区为例，虽然降水比较频繁，但多以区域性强降水现象居多，虽然容易导致地区间玉米长势、苗情、单产存在较大差异，但暂时或难撼动整体生产的面貌。而且，某种意义上看，潮湿涝害对产量的威胁也远小于旱灾。 　　对于粘虫病，既然已表露苗头，且相关农业部门也在积极筹划防控预案，想来虫害有理由被控制在一定水平，未来难以大肆作祟。不过，如果同2017年优秀的生产结果相比，今年东北玉米生产形势必然会有所不济，但考虑到面积上升因素，到了秋季，玉米的总产水平应该还是比较乐观的。到了8、9月份，随着玉米生产调查陆续开展，玉米的亩穗数、穗粒数等指标是否会因播种期滞后或是其它原因落后正常值，届时才会给市场带来新的影响。如果需要继续关注降水，笔者建议可留意俄罗斯冷空气发展运动情况，这对造成我国东北地区降水影响更为直接。 　　回到我国当前玉米市场，临储玉米仍是市场主流和大趋势，截止目前已成交5000多万吨，足以弥补产不足需的供应缺口，也对目前的期货、现货形成主要影响。比起天气因素，货币以及市场中玉米存量对未来行情的影响力可能更突出。 　　有消息称，乌克兰正在加大向我国输出葵花籽粕的力度，秋冬季若大豆、豆粕供应紧张，使用玉米副产品替代豆粕作为饲料原料将成为不可替代的选择之一，虽然DDGS等的蛋白效果并不如豆粕。所以应适当关注海关的杂粕等进口数据，以便更好把握玉米的市场变化。同时，货币政策趋向宽松，以及人民币汇率形势变化，无形中是否也将对整体农产品价格形成提振，同样有待观察。 　　受2017年冬季红火的玉米市场影响，今年市场对秋冬季玉米行情普遍看好，但另一方面，今年国内玉米拍卖的力度以及拍卖量也较去年有大幅提高，过度押注后市，一定程度上可能将过早消耗玉米行情预期。这可能导致市场中流通玉米的存量较去年有所提高，如果拍卖出库等行为再有所偏慢，这就容易把去库存的压力释放拖沓至秋冬季，若新季玉米没有遇到产量上的较大变数，则必然给后市带来新的行情压力，同样值得关注。 　　对比来看，较2017年，当前玉米远月合约的价格不算低，当然也不是很高。这一轮天气没能撬动玉米期价的敏感点，行情再度下行，不过辩证的来看，现在的价格下不去，未来的价格也不容易涨起来。值得观察，值得期待。                                            (责任编辑：DF318)"
