"标题","正文"
"天气持续利好 美豆跌跌不休","　　据中华粮网农情遥感监测，6月15日，全球主要农产区天气及农情状况如下： 　　亚洲预计未来几天，我国东北大部降雨持续，墒情得到有效补充；西北、华北部分产区有小到中雨，不利于大型机械下田，夏收夏播进度放缓；江淮、黄淮大部天气晴好，墒情基本适宜作物初期生长；华南沿海产区仍有较强降雨发生，不利于作物健壮生长；江南产区天气晴好，光照时间增加，作物生长基本顺利。印度降雨分布不均，卡纳塔克邦持续多雨，过多的水分限制作物生长，而北方邦天气干燥，墒情不足困扰甘蔗长势。 　　北美未来几天，美国中西部主产区仍将持续良好天气格局，预计15-16日明尼苏达、威斯康辛、密歇根将有20-50mm降水，17日天气转晴，气温回升，高温将达到90℉，充沛降雨后的温暖天气继续为大豆、玉米生长提供利好。紧随其后，17日起，北部平原又将开始新一轮降水过程，晴雨相间天气利好冬、春小麦生长；而南部平原则持续高温干燥天气，虽利好小麦收获和品质形成，但干热形势将加剧棉花等夏季作物生产压力，截至6月10日，德克萨斯州棉花差劣率为31%。14日CBOT大豆期货降至10个月低位。 　　欧洲 15日欧洲降水主要集中在乌克兰、罗马尼亚等黑海农区以及南欧部分区域，降水量或在15-20mm之间；法、德等地降水继续减弱；俄罗斯主要麦类种植区天气干燥，无明显降水。未来72小时，欧洲降水持续在黑海周边以及南欧地区，乌克兰、罗马尼亚降水比较明显，西欧、俄罗斯未来几天将保持相对干燥状态。气温水平上，欧盟持续保持温暖态势，最高气温或不超过25℃，俄罗斯中央联邦、伏尔加河沿岸联邦寒冷态势进一步缓解，俄罗斯南部联邦、高加索联邦及哈萨克斯坦一带气温将升高，给麦类作物墒情带来压力。预计未来72小时，俄罗南部联邦、北高加索联邦偏南地区或迎来35℃以上高温，再添干旱风险，欧盟大部总体气温水平温和。 　　东南亚 15日东南亚棕榈主产区持续以适中偏弱降雨为主，制约棕榈园土壤蓄水能力，但利好成熟棕榈收获运输，未来两天东马来沙巴、加里曼丹一些产区雨量方面或仍然利好，西马来和苏门答腊产区总体雨量或偏弱，其余一些产区雨量稍显不足，天气基本对棕榈生产收获有利。中南半岛的泰国、越南水稻产区雨水条件良好，但泰国南部或中南部一些产区雨量偏强，增加产区一些稻田渍涝威胁，美农业部6月供需比报告预计2018/19年度泰国稻米产量为2120万吨。                                            (责任编辑：DF318)"
"6月15日山东望乡食品面粉麸皮次粉价格行情","　　6月15日，山东望乡食品，30粉3240元/吨，60粉3040元/吨；大麸1580元/吨；中麸1480元/吨，细麸暂不报价；4.0灰份次粉1700元/吨，3.5灰份次粉2000元/吨；1.5灰份普通粉2500元/吨。价格与昨日持平。                                            (责任编辑：DF318)"
"6月15日江苏银河面粉有限公司面粉麸皮次粉价格","　　6月15日，江苏银河面粉，30粉3160元/吨；60粉2800元/吨；水分14混麸1600元/吨；3.5灰分次粉无货；0.8灰分普通粉2640元/吨。                                            (责任编辑：DF318)"
"6月15日河北绿源面粉麸皮次粉价格行情","　　6月15日，河北衡水市绿源面粉，30粉3200元/吨，60粉3080元/吨。副产品价格：水分14以内的麸皮1420元/吨；3.5灰分次粉1840元/吨；1.2灰分普通粉2380元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日河南一加一天然面粉麸皮次粉价格行情","　　6月15日，一加一天然面粉，水分小于14麸皮1580元/吨；3.5灰份次粉1840元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日江苏南顺食品有限公司麸皮次粉价格行情","　　6月15日，江苏南顺食品有限公司，混麸1520元/吨；细麸1560元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日河南龙腾面粉麸皮次粉价格行情","　　6月15日，河南永城龙腾面粉，14.5水分混麸1400元/吨；3.0灰分次粉1840元/吨；1.3灰分普通粉2400元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日河南莲花面粉麸皮次粉价格行情","6月15日，河南莲花面粉，30粉3200元/吨，60粉3060元/吨；13.5水分麸皮1500元/吨（10吨以上）；3.0以内次粉1880元/吨；1.2以内普通粉2400元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日厦门海嘉麸皮次粉价格行情","6月15日，厦门海嘉混麸1670元/吨，5.0灰份细麸1670元/吨；1.5灰份普通粉价格2480元/吨，0.8灰份普通粉2680元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日安徽占元面粉麸皮次粉价格行情","　　6月15日，安徽占元面粉，30粉3120元/吨，60粉2960元/吨；13.5以内水分麸皮1520元/吨；1.4以内灰份普通粉2480元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日安徽东方面粉厂面粉麸皮次粉价格行情","　　6月15日，安徽宿州东方面粉，30粉3160元/吨；60粉3000元/吨；13.5以内水分混麸1480元/吨；3.0灰分次粉1880元/吨；1.2灰分普通粉2500元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日中粮(成都)粮油麸皮次粉价格行情","　　6月15日，中粮(成都)粮油有限公司13.5水分，呕吐毒素2000PPB以内麸皮1860元/吨，呕吐毒素小于1000PPB麸皮1900元/吨，出厂价；3.5以内灰份次粉2200元/吨，出厂价；1.4以内灰分普通粉2600元/吨，出厂价。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日苏三零泰兴曲霞面粉厂麸皮次粉价格行情","　　6月15日，苏三零泰兴曲霞面粉厂，14水分麸皮1520元/吨；3.5灰分次粉1880元/吨；1.3灰分普通粉2460元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日安徽金鸽面业麸皮次粉价格行情","　　6月15日，安徽金鸽面业，13水分麸皮1460元/吨；3.5灰分次粉1920元/吨；1.6灰分普通粉2400元/吨，较昨日下调80元/吨。                                            (责任编辑：DF318)"
"6月15日河北天宝面粉麸皮次粉价格行情","　　6月15日，河北天宝面粉，13.5水分中麸1400元/吨；3.0灰分次粉1840元/吨；1.0灰分标粉2300元/吨。                                            (责任编辑：DF318)"
"6月15日山东永乐食品有限公司麸皮次粉价格行情","　　6月15日，山东永乐食品，30粉3240元/吨，60粉3080元/吨；14.5水分以内中粗麸1420元/吨；4.0以内灰分次粉1680元/吨；1.5以内灰分普通粉2400元/吨。价格与昨日持平。                                            (责任编辑：DF318)"
"6月15日安徽淮北皖雪食品麸皮次粉价格行情","　　6月15日，安徽淮北皖雪食品有限公司，14以内水分麸皮1420元/吨，较上周五下调40元/吨；4.0以下灰分次粉1800元/吨；1.5以下灰分普通粉2400元/吨，较昨日下调40元/吨。                                            (责任编辑：DF318)"
"6月15日湖北永隆天奇麦面面粉麸皮次粉价格行情","　　6月15日，永隆天奇麦面，30粉3000元/吨，50粉1840元/吨；13.5混麸1500元/吨；3.5灰分次粉1850元/吨；1.2以内灰分普通粉2250元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日山东菏泽巨野龙田面粉麸皮次粉价格行情","　　6月15日，山东菏泽巨野龙田面粉，30粉3200元/吨；60粉3120元/吨；13水分麸皮1420元/吨；3.0灰分次粉1900元/吨；标粉2560元/吨，较昨日下调40元/吨。                                            (责任编辑：DF318)"
"6月15日河南漯河中粮麸皮次粉价格行情","　　6月15日，河南漯河中粮，14.5水分麸皮1500元/吨；3.5次粉1840元/吨；1.5以内灰分普通粉2360元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日河北益海（石家庄）粮油麸皮次粉价格行情","　　6月15日，河北石家庄益海麸皮1420元/吨；4.0灰分的次粉1620元/吨。1.8灰份普通粉2350元/吨。                                            (责任编辑：DF318)"
"6月15日山东济宁天一坊面粉麸皮次粉价格行情","　　6月15日，山东济宁天一坊面粉有限公司，30粉3200元/吨，60粉3080元/吨；12水分麸皮1480元/吨；2.5次粉2000元/吨；1.2灰分普通粉2520元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日四川雄健麸皮次粉价格行情","　　6月15日，四川雄健实业有限公司，水分13.5以内的麸皮1860元/吨；3.0以内次粉2100元/吨；1.0以内标粉2600元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日江苏省淮安新丰面粉麸皮次粉价格行情","　　6月15日，江苏省淮安新丰面粉，30粉3200元/吨；60粉3040元/吨；13水分麸皮1420元/吨；4.0灰分次粉1620元/吨；1.3灰分普通粉2360元/吨。                                            (责任编辑：DF318)"
"6月15日湖北荆州好好吃面业麸皮次粉价格行情","　　6月15日，湖北荆州好好吃面业，水分14麸皮1500元/吨；3.0灰分次粉1800元/吨；1.3灰分普通2400元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日陕西老牛面粉有限公司麸皮次粉价格行情","　　6月15日，陕西老牛面粉有限公司，13.5以内水分麸皮1640元/吨；3.5灰份以内次粉1980元/吨；1.2以内灰份普通粉2360元/吨。价格均与昨日持平。                                            (责任编辑：DF318)"
"6月15日甘肃红太阳面粉麸皮次粉价格行情","　　6月15日，甘肃红太阳面粉，13水分混麸1560元/吨；次粉1960元/吨；1.0-1.2灰分的标粉2280元/吨。 　　                                            (责任编辑：DF318)"
"6月15日柏乡五得利麸皮价格行情","　　6月15日，柏乡五得利麸皮1460元/吨，较昨日上调20元/吨。                                            (责任编辑：DF318)"
"6月15日北京益海麸皮次粉价格行情","　　6月15日，北京益海麸皮1450元/吨，较昨日上调10元/吨；次粉1600元/吨，较昨日下调20元/吨。 　　                                            (责任编辑：DF318)"
"6月14日郑商所强麦期货收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算WH18092600260925892597-10114485262607WH19012703270526802685-1265437182697WH19052703270327032703-92322712                                            (责任编辑：DF155)"
"6月14日KCBT小麦电子盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算KCBT小麦1807539539527.2528.4-9.64093674279539KCBT小麦1809555555544544.4-9.636874100361555KCBT小麦1812577577567.2568.6-8.81751271794578KCBT小麦1903592.2592.2582.6584.2-8.8533520782593.4KCBT小麦1905601.4601.4592.2592.4-9.420284176603.2KCBT小麦1907606606598.2598.2-8.427118888608                                            (责任编辑：DF155)"
"6月14日CBOT燕麦电子盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算CBOT燕麦1807233.2234.4229.2231-21242470233CBOT燕麦1809237239235235.6-0.412997237.4CBOT燕麦1812243243.6241.2243.6081839243.6                                            (责任编辑：DF155)"
"6月14日CBOT小型小麦电子盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算CBOT小型小麦1807517.4517.4506.4506.6-8.41381777516.4CBOT小型小麦1809534.7534.7522.6526-5.416340532.6CBOT小型小麦1812548.6548.6548.6548.6-6.81131556                                            (责任编辑：DF155)"
